Word,Freq. Difference,Rel. Frequency - Passwords,Rel. Frequency - BNC,Freq. Sum,Abs. Freq. - Passwords,Abs. Freq. - BNC
sec,6.99E-05,7.37E-05,3.75E-06,7.74E-05,2978,375
houston,6.99E-05,7.38E-05,3.90E-06,7.77E-05,2984,390
maru,6.99E-05,7.01E-05,2.00E-07,7.03E-05,2834,20
boogie,6.98E-05,7.14E-05,1.61E-06,7.30E-05,2887,161
edy,6.98E-05,6.98E-05,4.99E-08,6.99E-05,2822,5
johnson,6.97E-05,1.01E-04,3.17E-05,1.33E-04,4096,3173
quis,6.96E-05,6.97E-05,7.99E-08,6.98E-05,2818,8
boston,6.96E-05,7.78E-05,8.18E-06,8.60E-05,3144,819
inky,6.96E-05,7.03E-05,6.99E-07,7.10E-05,2841,70
welcome,6.96E-05,1.35E-04,6.51E-05,2.00E-04,5442,6513
pearl,6.96E-05,7.67E-05,7.15E-06,8.39E-05,3100,716
para,6.95E-05,7.65E-05,6.93E-06,8.34E-05,3091,694
bong,6.95E-05,6.99E-05,3.50E-07,7.02E-05,2824,35
derrick,6.95E-05,7.04E-05,9.19E-07,7.14E-05,2847,92
wis,6.95E-05,7.01E-05,5.49E-07,7.06E-05,2832,55
pictures,6.95E-05,1.24E-04,5.48E-05,1.79E-04,5023,5485
eer,6.95E-05,6.95E-05,0,6.95E-05,2808,0
aal,6.95E-05,6.95E-05,3.00E-08,6.95E-05,2809,3
buttercup,6.95E-05,6.99E-05,3.80E-07,7.02E-05,2823,38
nadia,6.94E-05,6.99E-05,4.40E-07,7.03E-05,2823,44
bmw,6.94E-05,7.49E-05,5.50E-06,8.04E-05,3027,551
bron,6.94E-05,6.94E-05,7.99E-08,6.95E-05,2806,8
ferrari,6.93E-05,7.35E-05,4.23E-06,7.78E-05,2972,423
shae,6.92E-05,7.02E-05,9.79E-07,7.12E-05,2838,98
erv,6.92E-05,6.92E-05,3.00E-08,6.93E-05,2798,3
chino,6.91E-05,6.94E-05,2.40E-07,6.96E-05,2804,24
billabong,6.91E-05,6.93E-05,1.40E-07,6.94E-05,2799,14
nova,6.91E-05,7.19E-05,2.75E-06,7.46E-05,2904,275
andra,6.91E-05,6.93E-05,2.00E-07,6.95E-05,2801,20
quin,6.91E-05,6.94E-05,3.60E-07,6.98E-05,2806,36
arie,6.91E-05,6.93E-05,2.20E-07,6.95E-05,2800,22
shad,6.90E-05,6.92E-05,1.50E-07,6.93E-05,2796,15
silvia,6.90E-05,7.10E-05,1.96E-06,7.29E-05,2869,196
loy,6.90E-05,6.91E-05,1.60E-07,6.93E-05,2794,16
eagle,6.89E-05,8.18E-05,1.29E-05,9.46E-05,3305,1287
ail,6.89E-05,6.96E-05,6.79E-07,7.03E-05,2812,68
spencer,6.89E-05,8.23E-05,1.34E-05,9.57E-05,3326,1342
alon,6.89E-05,6.90E-05,7.99E-08,6.90E-05,2787,8
melvin,6.88E-05,6.95E-05,6.39E-07,7.01E-05,2808,64
landon,6.88E-05,6.90E-05,2.10E-07,6.92E-05,2789,21
cecilia,6.88E-05,7.06E-05,1.80E-06,7.24E-05,2853,180
niko,6.87E-05,6.89E-05,1.40E-07,6.90E-05,2784,14
curtis,6.87E-05,7.60E-05,7.28E-06,8.33E-05,3072,729
allah,6.87E-05,6.99E-05,1.14E-06,7.10E-05,2823,114
tammy,6.87E-05,6.92E-05,4.50E-07,6.96E-05,2795,45
bran,6.87E-05,7.04E-05,1.77E-06,7.22E-05,2847,177
tart,6.86E-05,7.19E-05,3.29E-06,7.51E-05,2904,329
mid,6.84E-05,8.33E-05,1.49E-05,9.83E-05,3368,1495
juice,6.84E-05,8.50E-05,1.66E-05,1.02E-04,3434,1662
bree,6.83E-05,6.84E-05,7.99E-08,6.85E-05,2764,8
issa,6.83E-05,6.85E-05,1.80E-07,6.87E-05,2768,18
pets,6.82E-05,7.36E-05,5.34E-06,7.89E-05,2973,535
trevor,6.82E-05,8.01E-05,1.19E-05,9.20E-05,3237,1189
martha,6.82E-05,7.64E-05,8.17E-06,8.46E-05,3087,818
pres,6.81E-05,6.93E-05,1.14E-06,7.04E-05,2800,114
play,6.81E-05,2.84E-04,2.16E-04,5.00E-04,11475,21604
chuck,6.81E-05,7.48E-05,6.68E-06,8.15E-05,3022,669
gerald,6.81E-05,7.79E-05,9.87E-06,8.78E-05,3150,988
meow,6.80E-05,6.84E-05,4.30E-07,6.89E-05,2766,43
amis,6.80E-05,7.04E-05,2.43E-06,7.28E-05,2846,243
benny,6.80E-05,7.52E-05,7.18E-06,8.24E-05,3038,719
angelina,6.79E-05,6.91E-05,1.15E-06,7.02E-05,2792,115
ted,6.79E-05,7.94E-05,1.14E-05,9.08E-05,3207,1143
hernandez,6.79E-05,6.81E-05,1.70E-07,6.82E-05,2751,17
fashion,6.79E-05,1.15E-04,4.70E-05,1.62E-04,4642,4701
broken,6.79E-05,1.39E-04,7.16E-05,2.11E-04,5636,7164
scotty,6.78E-05,6.85E-05,6.79E-07,6.92E-05,2769,68
tian,6.78E-05,6.80E-05,2.10E-07,6.83E-05,2750,21
bog,6.78E-05,7.14E-05,3.58E-06,7.50E-05,2886,358
trin,6.78E-05,6.79E-05,4.00E-08,6.79E-05,2743,4
nata,6.78E-05,6.78E-05,2.00E-08,6.79E-05,2742,2
sham,6.78E-05,7.01E-05,2.27E-06,7.23E-05,2832,227
ying,6.78E-05,6.80E-05,2.40E-07,6.83E-05,2750,24
benji,6.78E-05,6.81E-05,3.10E-07,6.84E-05,2751,31
usher,6.77E-05,7.01E-05,2.42E-06,7.25E-05,2834,242
eco,6.77E-05,6.97E-05,2.02E-06,7.17E-05,2817,202
bulldogs,6.77E-05,6.78E-05,1.80E-07,6.80E-05,2742,18
tine,6.76E-05,6.78E-05,1.90E-07,6.80E-05,2739,19
alfredo,6.75E-05,6.86E-05,1.09E-06,6.97E-05,2772,109
ced,6.75E-05,6.80E-05,4.99E-07,6.85E-05,2748,50
kath,6.75E-05,6.99E-05,2.41E-06,7.23E-05,2825,241
puff,6.75E-05,7.05E-05,3.06E-06,7.36E-05,2851,306
delfin,6.75E-05,6.75E-05,2.00E-08,6.75E-05,2728,2
sparkle,6.74E-05,7.04E-05,2.93E-06,7.33E-05,2844,293
iba,6.74E-05,6.86E-05,1.18E-06,6.98E-05,2773,118
scarface,6.74E-05,6.76E-05,1.50E-07,6.77E-05,2731,15
trixie,6.74E-05,6.75E-05,1.30E-07,6.77E-05,2730,13
chicago,6.74E-05,7.83E-05,1.09E-05,8.92E-05,3165,1091
manny,6.74E-05,6.76E-05,1.80E-07,6.78E-05,2731,18
nara,6.74E-05,6.77E-05,3.10E-07,6.80E-05,2736,31
tamara,6.74E-05,6.78E-05,4.60E-07,6.83E-05,2742,46
yer,6.74E-05,8.24E-05,1.51E-05,9.75E-05,3332,1509
smelly,6.74E-05,7.01E-05,2.78E-06,7.29E-05,2835,278
phil,6.73E-05,8.69E-05,1.97E-05,1.07E-04,3513,1968
munch,6.72E-05,6.83E-05,1.03E-06,6.93E-05,2759,103
reyes,6.72E-05,6.74E-05,1.90E-07,6.76E-05,2725,19
giggles,6.72E-05,6.88E-05,1.59E-06,7.04E-05,2781,159
ulu,6.72E-05,6.74E-05,1.50E-07,6.75E-05,2722,15
diane,6.71E-05,7.17E-05,4.65E-06,7.64E-05,2899,465
estrellita,6.71E-05,6.71E-05,0,6.71E-05,2711,0
pai,6.71E-05,6.72E-05,1.50E-07,6.74E-05,2717,15
ahn,6.71E-05,6.74E-05,3.50E-07,6.78E-05,2725,35
simone,6.71E-05,6.92E-05,2.15E-06,7.14E-05,2797,215
wang,6.69E-05,7.03E-05,3.36E-06,7.37E-05,2841,336
box,6.68E-05,1.56E-04,8.91E-05,2.45E-04,6301,8922
nash,6.68E-05,6.97E-05,2.95E-06,7.27E-05,2818,295
kick,6.68E-05,9.00E-05,2.32E-05,1.13E-04,3637,2324
williams,6.68E-05,9.95E-05,3.27E-05,1.32E-04,4020,3273
thi,6.68E-05,6.84E-05,1.66E-06,7.01E-05,2765,166
lizzy,6.68E-05,6.90E-05,2.21E-06,7.12E-05,2787,221
neth,6.67E-05,6.68E-05,9.99E-09,6.68E-05,2698,1
amelia,6.67E-05,6.88E-05,2.05E-06,7.08E-05,2780,205
celeste,6.67E-05,6.73E-05,6.69E-07,6.80E-05,2721,67
fey,6.67E-05,6.72E-05,4.99E-07,6.77E-05,2714,50
kati,6.66E-05,6.67E-05,4.99E-08,6.67E-05,2695,5
nix,6.66E-05,6.69E-05,2.80E-07,6.72E-05,2703,28
elb,6.64E-05,6.64E-05,0,6.64E-05,2685,0
twin,6.64E-05,8.49E-05,1.85E-05,1.03E-04,3433,1854
memo,6.64E-05,6.98E-05,3.43E-06,7.32E-05,2821,343
neva,6.63E-05,6.67E-05,3.40E-07,6.70E-05,2695,34
kiko,6.63E-05,6.64E-05,2.00E-08,6.64E-05,2682,2
edo,6.62E-05,6.65E-05,2.60E-07,6.67E-05,2687,26
lif,6.62E-05,6.63E-05,5.99E-08,6.63E-05,2678,6
tun,6.62E-05,6.70E-05,8.39E-07,6.79E-05,2709,84
mux,6.61E-05,6.61E-05,2.00E-08,6.61E-05,2672,2
lolita,6.60E-05,6.63E-05,3.30E-07,6.67E-05,2681,33
matty,6.60E-05,6.63E-05,3.10E-07,6.66E-05,2680,31
sony,6.60E-05,7.09E-05,4.89E-06,7.58E-05,2865,490
hilary,6.60E-05,7.48E-05,8.86E-06,8.37E-05,3024,887
fen,6.59E-05,7.15E-05,5.55E-06,7.70E-05,2889,556
ting,6.59E-05,6.64E-05,4.60E-07,6.68E-05,2683,46
nong,6.59E-05,6.60E-05,4.00E-08,6.60E-05,2666,4
gateway,6.59E-05,7.22E-05,6.32E-06,7.85E-05,2919,633
bethany,6.59E-05,6.61E-05,2.50E-07,6.64E-05,2673,25
holla,6.59E-05,6.59E-05,6.99E-08,6.60E-05,2665,7
ander,6.59E-05,6.59E-05,9.99E-09,6.59E-05,2662,1
obe,6.58E-05,6.75E-05,1.67E-06,6.91E-05,2727,167
rena,6.58E-05,6.60E-05,1.90E-07,6.62E-05,2667,19
ort,6.58E-05,6.59E-05,1.70E-07,6.61E-05,2665,17
valentina,6.58E-05,6.59E-05,1.40E-07,6.60E-05,2663,14
gaz,6.57E-05,6.59E-05,2.00E-07,6.61E-05,2664,20
sami,6.57E-05,6.62E-05,4.70E-07,6.66E-05,2674,47
inam,6.57E-05,6.57E-05,0,6.57E-05,2655,0
bananas,6.57E-05,7.02E-05,4.53E-06,7.47E-05,2837,453
kathleen,6.56E-05,7.23E-05,6.74E-06,7.91E-05,2923,675
knight,6.56E-05,7.68E-05,1.12E-05,8.80E-05,3102,1121
alli,6.55E-05,6.56E-05,4.99E-08,6.56E-05,2650,5
kawa,6.55E-05,6.55E-05,9.99E-09,6.55E-05,2647,1
tem,6.55E-05,6.57E-05,2.10E-07,6.59E-05,2654,21
fro,6.54E-05,6.65E-05,1.03E-06,6.75E-05,2686,103
pickle,6.54E-05,6.68E-05,1.38E-06,6.82E-05,2700,138
blade,6.54E-05,7.65E-05,1.11E-05,8.76E-05,3091,1108
vanes,6.53E-05,6.55E-05,1.90E-07,6.57E-05,2648,19
clo,6.53E-05,6.68E-05,1.46E-06,6.82E-05,2698,146
mane,6.53E-05,6.71E-05,1.80E-06,6.89E-05,2711,180
susana,6.53E-05,6.53E-05,8.99E-08,6.54E-05,2641,9
niz,6.52E-05,6.52E-05,0,6.52E-05,2636,0
kurt,6.52E-05,6.83E-05,3.10E-06,7.14E-05,2760,310
sop,6.52E-05,6.56E-05,4.70E-07,6.61E-05,2653,47
caro,6.52E-05,6.88E-05,3.65E-06,7.25E-05,2781,365
ollie,6.51E-05,6.70E-05,1.86E-06,6.88E-05,2707,186
lani,6.51E-05,6.51E-05,4.99E-08,6.52E-05,2632,5
chrissy,6.50E-05,6.75E-05,2.52E-06,7.01E-05,2730,252
amos,6.50E-05,6.66E-05,1.56E-06,6.81E-05,2691,156
chaz,6.50E-05,6.51E-05,4.99E-08,6.51E-05,2630,5
utu,6.50E-05,6.51E-05,5.99E-08,6.51E-05,2630,6
ania,6.50E-05,6.51E-05,4.00E-08,6.51E-05,2629,4
jeremiah,6.50E-05,6.65E-05,1.49E-06,6.80E-05,2687,149
peach,6.50E-05,7.14E-05,6.43E-06,7.78E-05,2886,644
angeles,6.50E-05,7.59E-05,1.10E-05,8.69E-05,3068,1097
pussycat,6.50E-05,6.52E-05,2.70E-07,6.55E-05,2636,27
moose,6.49E-05,6.59E-05,9.69E-07,6.69E-05,2664,97
lick,6.49E-05,6.85E-05,3.64E-06,7.22E-05,2770,364
pineapple,6.49E-05,6.77E-05,2.78E-06,7.05E-05,2735,278
thumper,6.49E-05,6.51E-05,1.60E-07,6.52E-05,2629,16
kum,6.49E-05,6.49E-05,2.00E-08,6.49E-05,2622,2
tama,6.49E-05,6.49E-05,6.99E-08,6.50E-05,2624,7
odo,6.49E-05,6.52E-05,3.20E-07,6.55E-05,2634,32
lucia,6.47E-05,6.70E-05,2.30E-06,6.93E-05,2707,230
beckham,6.46E-05,6.47E-05,4.00E-08,6.47E-05,2614,4
donald,6.46E-05,8.07E-05,1.62E-05,9.69E-05,3263,1620
sonia,6.45E-05,6.64E-05,1.91E-06,6.83E-05,2684,191
wit,6.45E-05,7.30E-05,8.47E-06,8.14E-05,2949,848
tyrone,6.45E-05,6.65E-05,2.05E-06,6.86E-05,2689,205
diesel,6.45E-05,7.74E-05,1.30E-05,9.04E-05,3129,1297
donkey,6.44E-05,6.99E-05,5.48E-06,7.54E-05,2826,549
copper,6.44E-05,8.33E-05,1.88E-05,1.02E-04,3365,1885
diose,6.44E-05,6.44E-05,0,6.44E-05,2602,0
anderson,6.44E-05,7.91E-05,1.48E-05,9.39E-05,3197,1477
kings,6.43E-05,8.32E-05,1.89E-05,1.02E-04,3364,1894
neb,6.43E-05,6.46E-05,3.30E-07,6.50E-05,2612,33
adri,6.43E-05,6.43E-05,4.00E-08,6.44E-05,2600,4
ende,6.43E-05,6.43E-05,4.99E-08,6.44E-05,2600,5
kong,6.42E-05,9.24E-05,2.82E-05,1.21E-04,3736,2823
gigi,6.42E-05,6.45E-05,2.50E-07,6.47E-05,2606,25
rain,6.42E-05,1.29E-04,6.51E-05,1.94E-04,5226,6517
regina,6.42E-05,6.55E-05,1.31E-06,6.68E-05,2647,131
nessa,6.42E-05,6.42E-05,0,6.42E-05,2594,0
dap,6.42E-05,6.44E-05,2.40E-07,6.46E-05,2603,24
kea,6.41E-05,6.42E-05,9.99E-08,6.43E-05,2596,10
zoo,6.41E-05,7.18E-05,7.67E-06,7.94E-05,2900,768
pickles,6.41E-05,6.55E-05,1.46E-06,6.70E-05,2648,146
itch,6.40E-05,6.53E-05,1.23E-06,6.65E-05,2638,123
kimmy,6.40E-05,6.42E-05,2.00E-07,6.44E-05,2596,20
miriam,6.40E-05,6.71E-05,3.07E-06,7.01E-05,2711,307
aldo,6.39E-05,6.45E-05,5.99E-07,6.51E-05,2606,60
jap,6.39E-05,6.42E-05,3.10E-07,6.45E-05,2593,31
cham,6.38E-05,6.40E-05,1.60E-07,6.41E-05,2586,16
alice,6.38E-05,8.84E-05,2.46E-05,1.13E-04,3573,2466
rooney,6.38E-05,6.49E-05,1.10E-06,6.60E-05,2621,110
eren,6.37E-05,6.38E-05,2.00E-08,6.38E-05,2577,2
levi,6.37E-05,6.70E-05,3.27E-06,7.03E-05,2708,327
sissy,6.37E-05,6.39E-05,2.00E-07,6.41E-05,2583,20
ruth,6.37E-05,9.41E-05,3.03E-05,1.24E-04,3801,3038
motorola,6.37E-05,6.76E-05,3.96E-06,7.16E-05,2733,396
mila,6.36E-05,6.37E-05,2.00E-08,6.37E-05,2573,2
mojo,6.36E-05,6.39E-05,3.10E-07,6.42E-05,2584,31
speedy,6.35E-05,6.87E-05,5.19E-06,7.39E-05,2778,520
vent,6.35E-05,6.72E-05,3.65E-06,7.08E-05,2715,365
joana,6.35E-05,6.35E-05,9.99E-09,6.35E-05,2566,1
ramon,6.35E-05,6.41E-05,6.29E-07,6.47E-05,2590,63
mab,6.33E-05,6.39E-05,5.59E-07,6.44E-05,2582,56
rascal,6.33E-05,6.37E-05,4.20E-07,6.41E-05,2574,42
gers,6.32E-05,6.33E-05,8.99E-08,6.34E-05,2557,9
shel,6.32E-05,6.36E-05,4.89E-07,6.41E-05,2572,49
esca,6.31E-05,6.33E-05,1.60E-07,6.35E-05,2558,16
estre,6.31E-05,6.31E-05,0,6.31E-05,2550,0
mali,6.30E-05,6.47E-05,1.67E-06,6.63E-05,2613,167
brook,6.30E-05,6.97E-05,6.73E-06,7.64E-05,2817,674
kaitlyn,6.29E-05,6.29E-05,0,6.29E-05,2543,0
chiquita,6.29E-05,6.29E-05,3.00E-08,6.30E-05,2543,3
aris,6.29E-05,6.30E-05,1.60E-07,6.32E-05,2548,16
madrid,6.29E-05,7.15E-05,8.67E-06,8.02E-05,2891,868
chay,6.28E-05,6.31E-05,2.90E-07,6.34E-05,2550,29
briana,6.28E-05,6.28E-05,0,6.28E-05,2538,0
nissan,6.28E-05,6.60E-05,3.28E-06,6.93E-05,2669,328
chac,6.27E-05,6.27E-05,9.99E-09,6.27E-05,2535,1
taco,6.27E-05,6.30E-05,2.90E-07,6.33E-05,2546,29
inger,6.27E-05,6.27E-05,2.00E-08,6.27E-05,2533,2
nye,6.26E-05,6.31E-05,4.60E-07,6.35E-05,2549,46
mog,6.26E-05,6.26E-05,3.00E-08,6.27E-05,2531,3
dino,6.26E-05,6.37E-05,1.12E-06,6.48E-05,2575,112
bing,6.25E-05,6.31E-05,5.99E-07,6.37E-05,2550,60
carr,6.25E-05,6.71E-05,4.60E-06,7.17E-05,2710,460
yee,6.24E-05,6.26E-05,1.10E-07,6.27E-05,2528,11
patches,6.24E-05,7.14E-05,9.05E-06,8.05E-05,2887,906
ches,6.24E-05,6.25E-05,1.20E-07,6.26E-05,2526,12
desiree,6.24E-05,6.26E-05,1.70E-07,6.27E-05,2528,17
manda,6.24E-05,6.25E-05,9.99E-08,6.26E-05,2524,10
bic,6.23E-05,6.27E-05,3.30E-07,6.30E-05,2533,33
rosita,6.22E-05,6.23E-05,1.10E-07,6.24E-05,2519,11
lime,6.22E-05,6.87E-05,6.54E-06,7.53E-05,2778,655
gloss,6.22E-05,6.63E-05,4.10E-06,7.04E-05,2679,410
ozzy,6.22E-05,6.24E-05,1.80E-07,6.25E-05,2520,18
damien,6.21E-05,6.45E-05,2.34E-06,6.68E-05,2605,234
blaze,6.21E-05,6.96E-05,7.44E-06,7.70E-05,2811,745
simps,6.20E-05,6.20E-05,0,6.20E-05,2506,0
ramirez,6.20E-05,6.22E-05,2.30E-07,6.25E-05,2515,23
shani,6.19E-05,6.20E-05,9.99E-09,6.20E-05,2504,1
hus,6.19E-05,6.22E-05,2.60E-07,6.25E-05,2514,26
kra,6.19E-05,6.20E-05,7.99E-08,6.21E-05,2506,8
etta,6.19E-05,6.20E-05,5.99E-08,6.20E-05,2504,6
nath,6.19E-05,6.24E-05,4.60E-07,6.28E-05,2520,46
hui,6.19E-05,6.22E-05,3.50E-07,6.26E-05,2515,35
dragons,6.19E-05,6.56E-05,3.70E-06,6.93E-05,2650,370
selena,6.18E-05,6.19E-05,4.00E-08,6.19E-05,2501,4
ming,6.18E-05,6.25E-05,7.19E-07,6.32E-05,2527,72
scorpion,6.18E-05,6.30E-05,1.22E-06,6.42E-05,2547,122
ands,6.18E-05,6.19E-05,1.20E-07,6.20E-05,2502,12
rew,6.18E-05,6.18E-05,4.99E-08,6.19E-05,2499,5
irene,6.17E-05,6.74E-05,5.63E-06,7.30E-05,2723,564
emon,6.17E-05,6.17E-05,9.99E-09,6.17E-05,2495,1
robin,6.17E-05,8.29E-05,2.12E-05,1.04E-04,3351,2127
mann,6.16E-05,6.68E-05,5.16E-06,7.19E-05,2699,517
passion,6.16E-05,8.47E-05,2.31E-05,1.08E-04,3425,2317
abbie,6.16E-05,6.17E-05,1.10E-07,6.18E-05,2492,11
brett,6.15E-05,6.48E-05,3.26E-06,6.81E-05,2619,326
saj,6.15E-05,6.15E-05,0,6.15E-05,2485,0
walter,6.15E-05,8.00E-05,1.86E-05,9.86E-05,3235,1860
simon,6.14E-05,1.04E-04,4.27E-05,1.47E-04,4210,4278
rodriguez,6.14E-05,6.31E-05,1.76E-06,6.49E-05,2551,176
cach,6.13E-05,6.14E-05,5.99E-08,6.14E-05,2481,6
naughty,6.13E-05,6.81E-05,6.85E-06,7.50E-05,2754,686
sonny,6.13E-05,6.40E-05,2.71E-06,6.67E-05,2585,271
peru,6.12E-05,6.89E-05,7.76E-06,7.67E-05,2786,777
paris,6.11E-05,1.22E-04,6.12E-05,1.84E-04,4944,6125
amie,6.11E-05,6.12E-05,5.99E-08,6.13E-05,2473,6
pala,6.11E-05,6.12E-05,6.99E-08,6.12E-05,2472,7
pixie,6.11E-05,6.16E-05,5.29E-07,6.21E-05,2490,53
hawk,6.11E-05,6.50E-05,3.90E-06,6.89E-05,2626,390
valerie,6.11E-05,6.54E-05,4.30E-06,6.97E-05,2642,430
lester,6.10E-05,6.48E-05,3.78E-06,6.86E-05,2618,378
jag,6.10E-05,6.17E-05,7.19E-07,6.24E-05,2493,72
yasmin,6.09E-05,6.15E-05,6.09E-07,6.21E-05,2484,61
cathy,6.08E-05,6.60E-05,5.14E-06,7.11E-05,2667,515
imu,6.08E-05,6.08E-05,0,6.08E-05,2459,0
whitney,6.08E-05,6.32E-05,2.47E-06,6.57E-05,2555,247
mendoza,6.07E-05,6.12E-05,4.20E-07,6.16E-05,2472,42
ales,6.07E-05,6.18E-05,1.08E-06,6.29E-05,2498,108
tua,6.07E-05,6.07E-05,4.99E-08,6.08E-05,2455,5
dumb,6.07E-05,6.82E-05,7.51E-06,7.57E-05,2755,752
iyo,6.06E-05,6.06E-05,0,6.06E-05,2451,0
cowgirl,6.05E-05,6.06E-05,7.99E-08,6.07E-05,2450,8
twinkle,6.05E-05,6.24E-05,1.87E-06,6.43E-05,2522,187
richie,6.05E-05,6.33E-05,2.84E-06,6.62E-05,2560,284
jang,6.05E-05,6.05E-05,4.99E-08,6.06E-05,2446,5
tran,6.05E-05,6.12E-05,7.69E-07,6.20E-05,2475,77
tio,6.04E-05,6.05E-05,6.99E-08,6.06E-05,2445,7
niki,6.04E-05,6.38E-05,3.43E-06,6.73E-05,2580,343
groovy,6.04E-05,6.11E-05,6.89E-07,6.18E-05,2468,69
unicorn,6.04E-05,6.13E-05,9.39E-07,6.23E-05,2478,94
pik,6.04E-05,6.08E-05,4.30E-07,6.12E-05,2457,43
enzo,6.04E-05,6.07E-05,3.90E-07,6.11E-05,2455,39
yvonne,6.03E-05,6.33E-05,3.05E-06,6.64E-05,2560,305
esther,6.03E-05,6.45E-05,4.24E-06,6.87E-05,2607,424
surf,6.03E-05,6.29E-05,2.67E-06,6.56E-05,2543,267
kian,6.02E-05,6.03E-05,5.99E-08,6.03E-05,2436,6
gerardo,6.01E-05,6.03E-05,1.30E-07,6.04E-05,2436,13
hardy,6.01E-05,7.05E-05,1.04E-05,8.09E-05,2849,1040
jed,6.01E-05,6.38E-05,3.69E-06,6.75E-05,2577,369
dodge,6.00E-05,6.25E-05,2.49E-06,6.50E-05,2527,249
tex,6.00E-05,6.05E-05,4.89E-07,6.10E-05,2445,49
milagros,6.00E-05,6.00E-05,0,6.00E-05,2424,0
marisol,6.00E-05,6.00E-05,0,6.00E-05,2423,0
ahu,5.99E-05,6.00E-05,9.99E-09,6.00E-05,2423,1
ghost,5.99E-05,7.37E-05,1.38E-05,8.75E-05,2980,1381
reese,5.99E-05,6.01E-05,1.90E-07,6.03E-05,2430,19
paloma,5.99E-05,6.02E-05,3.00E-07,6.05E-05,2434,30
kou,5.99E-05,5.99E-05,9.99E-09,5.99E-05,2422,1
sant,5.99E-05,6.01E-05,2.30E-07,6.04E-05,2430,23
itza,5.99E-05,5.99E-05,9.99E-09,5.99E-05,2421,1
redneck,5.98E-05,6.00E-05,1.30E-07,6.01E-05,2423,13
souths,5.98E-05,5.99E-05,4.00E-08,5.99E-05,2419,4
stefan,5.98E-05,6.26E-05,2.80E-06,6.53E-05,2528,280
navy,5.98E-05,8.00E-05,2.03E-05,1.00E-04,3234,2029
liu,5.97E-05,6.05E-05,7.89E-07,6.13E-05,2445,79
stinky,5.97E-05,5.98E-05,1.40E-07,6.00E-05,2418,14
janet,5.96E-05,6.94E-05,9.71E-06,7.91E-05,2803,972
hamster,5.96E-05,6.06E-05,9.99E-07,6.16E-05,2449,100
vera,5.96E-05,6.27E-05,3.11E-06,6.58E-05,2534,311
kang,5.96E-05,6.01E-05,5.39E-07,6.07E-05,2430,54
mao,5.96E-05,6.28E-05,3.24E-06,6.61E-05,2539,324
aniya,5.96E-05,5.96E-05,0,5.96E-05,2408,0
tong,5.96E-05,6.04E-05,8.79E-07,6.13E-05,2443,88
titi,5.96E-05,5.96E-05,3.00E-08,5.96E-05,2408,3
ume,5.95E-05,5.95E-05,0,5.95E-05,2405,0
gog,5.95E-05,6.01E-05,6.19E-07,6.07E-05,2429,62
tracy,5.95E-05,6.34E-05,3.99E-06,6.74E-05,2564,399
arm,5.94E-05,1.51E-04,9.18E-05,2.43E-04,6114,9194
zap,5.94E-05,5.99E-05,5.09E-07,6.04E-05,2422,51
etu,5.94E-05,5.94E-05,2.00E-08,5.94E-05,2400,2
rios,5.93E-05,6.00E-05,6.19E-07,6.06E-05,2423,62
brownie,5.92E-05,6.26E-05,3.35E-06,6.59E-05,2529,335
clover,5.92E-05,6.16E-05,2.34E-06,6.39E-05,2488,234
toyota,5.92E-05,6.29E-05,3.69E-06,6.66E-05,2542,369
aimee,5.92E-05,5.94E-05,2.00E-07,5.96E-05,2401,20
kirsty,5.92E-05,6.30E-05,3.82E-06,6.68E-05,2547,382
pisces,5.92E-05,5.98E-05,5.79E-07,6.04E-05,2416,58
twilight,5.92E-05,6.31E-05,3.93E-06,6.70E-05,2551,393
anes,5.92E-05,5.92E-05,9.99E-09,5.92E-05,2392,1
mire,5.92E-05,6.03E-05,1.13E-06,6.14E-05,2437,113
hardcore,5.92E-05,6.11E-05,1.90E-06,6.30E-05,2468,190
rafa,5.91E-05,5.97E-05,5.09E-07,6.02E-05,2411,51
phillip,5.91E-05,6.24E-05,3.24E-06,6.56E-05,2520,324
ayah,5.91E-05,5.93E-05,1.90E-07,5.95E-05,2396,19
sheena,5.91E-05,5.96E-05,4.99E-07,6.01E-05,2408,50
janice,5.90E-05,6.31E-05,4.10E-06,6.72E-05,2552,410
xie,5.90E-05,5.91E-05,9.99E-08,5.92E-05,2389,10
gig,5.90E-05,6.47E-05,5.72E-06,7.05E-05,2616,573
marcela,5.90E-05,5.90E-05,0,5.90E-05,2384,0
dusty,5.90E-05,6.65E-05,7.56E-06,7.41E-05,2689,757
lamp,5.89E-05,7.25E-05,1.36E-05,8.60E-05,2929,1358
alla,5.89E-05,5.93E-05,4.30E-07,5.98E-05,2398,43
roxana,5.89E-05,5.90E-05,6.99E-08,5.90E-05,2383,7
dolly,5.89E-05,6.64E-05,7.47E-06,7.38E-05,2682,748
smart,5.89E-05,7.75E-05,1.87E-05,9.62E-05,3134,1869
mamas,5.89E-05,5.90E-05,1.70E-07,5.92E-05,2386,17
rama,5.88E-05,5.92E-05,4.00E-07,5.96E-05,2393,40
slayer,5.88E-05,5.91E-05,3.50E-07,5.95E-05,2390,35
oft,5.88E-05,6.05E-05,1.72E-06,6.22E-05,2445,172
pumas,5.88E-05,5.90E-05,2.00E-07,5.92E-05,2383,20
sei,5.88E-05,5.89E-05,1.60E-07,5.91E-05,2381,16
anay,5.87E-05,5.87E-05,0,5.87E-05,2372,0
